t_sec  lat     lon     rel_alt     abs_alt
44879.772 3.415310  -3.374400  0.401000  -2.400000
44879.790 3.415310  -3.374400  0.401000  -2.400000
44879.811 3.415310  -3.374400  0.401000  -2.400000
44879.830 3.415310  -3.374400  0.401000  -2.400000
44879.851 3.415310  -3.374400  0.401000  -2.400000
44879.870 3.415310  -3.374400  0.401000  -2.400000
44879.892 3.415310  -3.374400  0.401000  -2.400000
44879.910 3.415310  -3.374400  0.401000  -2.400000
44879.931 3.415310  -3.374400  0.401000  -2.400000
44879.950 3.415310  -3.374400  0.401000  -2.400000
44879.971 3.415310  -3.374400  0.401000  -2.400000
44879.990 3.415310  -3.374400  0.401000  -2.400000
44880.011 3.415310  -3.374400  0.401000  -2.400000
44880.030 3.415310  -3.374400  0.401000  -2.400000
44880.052 3.415310  -3.374400  0.401000  -2.400000
44880.070 3.415310  -3.374400  0.401000  -2.400000
44880.092 3.415310  -3.374400  0.401000  -2.400000
44880.110 3.415310  -3.374400  0.401000  -2.400000
44880.132 3.415310  -3.374400  0.401000  -2.400000
44880.150 3.415310  -3.374400  0.401000  -2.400000
44880.171 3.415310  -3.374400  0.401000  -2.400000
44880.190 3.415310  -3.374400  0.401000  -2.400000
44880.211 3.415310  -3.374400  0.401000  -2.400000
44880.230 3.415310  -3.374400  0.401000  -2.400000
44880.251 3.415310  -3.374400  0.401000  -2.400000
44880.270 3.415310  -3.374400  0.401000  -2.400000
44880.292 3.415310  -3.374400  0.401000  -2.400000
44880.310 3.415310  -3.374400  0.401000  -2.400000
44880.331 3.415310  -3.374400  0.401000  -2.400000
44880.350 3.415310  -3.374400  0.401000  -2.400000
44880.371 3.415310  -3.374400  0.401000  -2.400000
44880.390 3.415310  -3.374400  0.401000  -2.400000
44880.411 3.415310  -3.374400  0.401000  -2.400000
44880.430 3.415310  -3.374400  0.401000  -2.400000
44880.451 3.415310  -3.374400  0.401000  -2.400000
44880.470 3.415310  -3.374400  0.401000  -2.400000
44880.492 3.415310  -3.374400  0.401000  -2.400000
44880.510 3.415310  -3.374400  0.401000  -2.400000
44880.531 3.415310  -3.374400  0.401000  -2.400000
44880.550 3.415310  -3.374400  0.401000  -2.400000
44880.572 3.415310  -3.374400  0.401000  -2.400000
44880.590 3.415310  -3.374400  0.401000  -2.400000
44880.611 3.415310  -3.374400  0.401000  -2.400000
44880.630 3.415310  -3.374400  0.401000  -2.400000
44880.651 3.415310  -3.374400  0.401000  -2.400000
44880.670 3.415310  -3.374400  0.401000  -2.400000
44880.692 3.415310  -3.374400  0.401000  -2.400000
44880.710 3.415310  -3.374400  0.401000  -2.400000
44880.731 3.415310  -3.374400  0.401000  -2.400000
44880.750 3.415310  -3.374400  0.401000  -2.400000
44880.772 3.415310  -3.374400  0.401000  -2.400000
44880.790 3.415310  -3.374400  0.401000  -2.400000
44880.811 3.415310  -3.374400  0.401000  -2.400000
44880.830 3.415310  -3.374400  0.401000  -2.400000
44880.851 3.415310  -3.374400  0.401000  -2.400000
44880.870 3.415310  -3.374400  0.401000  -2.400000
44880.891 3.415310  -3.374400  0.401000  -2.400000
44880.910 3.415310  -3.374400  0.401000  -2.400000
44880.931 3.415310  -3.374400  0.401000  -2.400000
44880.950 3.415310  -3.374400  0.401000  -2.400000
44880.971 3.415310  -3.374400  0.401000  -2.400000
44880.990 3.415310  -3.374400  0.401000  -2.400000
44881.011 3.415310  -3.374400  0.401000  -2.400000
44881.030 3.415310  -3.374400  0.401000  -2.400000
44881.051 3.415310  -3.374400  0.401000  -2.400000
44881.070 3.415310  -3.374400  0.401000  -2.400000
44881.092 3.415310  -3.374400  0.401000  -2.400000
44881.110 3.415310  -3.374400  0.401000  -2.400000
44881.131 3.415310  -3.374400  0.401000  -2.400000
44881.150 3.415310  -3.374400  0.401000  -2.400000
44881.171 3.415310  -3.374400  0.401000  -2.400000
44881.190 3.415310  -3.374400  0.401000  -2.400000
44881.211 3.415310  -3.374400  0.401000  -2.400000
44881.230 3.415310  -3.374400  0.401000  -2.400000
44881.251 3.415310  -3.374400  0.401000  -2.400000
44881.270 3.415310  -3.374400  0.401000  -2.400000
44881.291 3.415310  -3.374400  0.401000  -2.400000
44881.310 3.415310  -3.374400  0.401000  -2.400000
44881.331 3.415310  -3.374400  0.401000  -2.400000
44881.351 3.415310  -3.374400  0.401000  -2.400000
44881.372 3.415310  -3.374400  0.401000  -2.400000
44881.390 3.415310  -3.374400  0.401000  -2.400000
44881.411 3.415310  -3.374400  0.401000  -2.400000
44881.430 3.415310  -3.374400  0.401000  -2.400000
44881.451 3.415310  -3.374400  0.401000  -2.400000
44881.470 3.415310  -3.374400  0.401000  -2.400000
44881.491 3.415310  -3.374400  0.401000  -2.400000
44881.510 3.415310  -3.374400  0.401000  -2.400000
44881.532 3.415310  -3.374400  0.401000  -2.400000
44881.550 3.415310  -3.374400  0.401000  -2.400000
44881.571 3.415310  -3.374400  0.401000  -2.400000
44881.590 3.415310  -3.374400  0.401000  -2.400000
44881.611 3.415310  -3.374400  0.401000  -2.400000
44881.630 3.415310  -3.374400  0.401000  -2.400000
44881.651 3.415310  -3.374400  0.401000  -2.400000
44881.670 3.415310  -3.374400  0.401000  -2.400000
44881.692 3.415310  -3.374400  0.401000  -2.400000
44881.710 3.415310  -3.374400  0.401000  -2.400000
44881.732 3.415310  -3.374400  0.401000  -2.400000
44881.750 3.415310  -3.374400  0.401000  -2.400000
44881.771 3.415310  -3.374400  0.401000  -2.400000
44881.790 3.415310  -3.374400  0.401000  -2.400000
44881.811 3.415310  -3.374400  0.401000  -2.400000
44881.830 3.415310  -3.374400  0.401000  -2.400000
44881.851 3.415310  -3.374400  0.401000  -2.400000
44881.870 3.415310  -3.374400  0.401000  -2.400000
44881.892 3.415310  -3.374400  0.401000  -2.400000
44881.910 3.415310  -3.374400  0.401000  -2.400000
44881.931 3.415310  -3.374400  0.401000  -2.400000
44881.950 3.415310  -3.374400  0.401000  -2.400000
44881.971 3.415310  -3.374400  0.401000  -2.400000
44881.990 3.415310  -3.374400  0.401000  -2.400000
44882.011 3.415310  -3.374400  0.401000  -2.400000
44882.030 3.415310  -3.374400  0.401000  -2.400000
44882.051 3.415310  -3.374400  0.401000  -2.400000
44882.070 3.415310  -3.374400  0.401000  -2.400000
44882.091 3.415310  -3.374400  0.401000  -2.400000
44882.110 3.415310  -3.374400  0.401000  -2.400000
44882.132 3.415310  -3.374400  0.401000  -2.400000
44882.150 3.415310  -3.374400  0.401000  -2.400000
44882.172 3.415310  -3.374400  0.401000  -2.400000
44882.190 3.415310  -3.374400  0.401000  -2.400000
44882.211 3.415310  -3.374400  0.401000  -2.400000
44882.230 3.415310  -3.374400  0.401000  -2.400000
44882.251 3.415310  -3.374400  0.401000  -2.400000
44882.270 3.415310  -3.374400  0.401000  -2.400000
44882.291 3.415310  -3.374400  0.401000  -2.400000
44882.309 3.415310  -3.374400  0.401000  -2.400000
44882.331 3.415310  -3.374400  0.401000  -2.400000
44882.350 3.415310  -3.374400  0.401000  -2.400000
44882.372 3.415310  -3.374400  0.401000  -2.400000
44882.390 3.415310  -3.374400  0.401000  -2.400000
44882.411 3.415310  -3.374400  0.401000  -2.400000
44882.430 3.415310  -3.374400  0.401000  -2.400000
44882.451 3.415310  -3.374400  0.401000  -2.400000
44882.470 3.415310  -3.374400  0.401000  -2.400000
44882.491 3.415310  -3.374400  0.401000  -2.400000
44882.510 3.415310  -3.374400  0.401000  -2.400000
44882.531 3.415310  -3.374400  0.401000  -2.400000
44882.550 3.415310  -3.374400  0.401000  -2.400000
44882.572 3.415310  -3.374400  0.401000  -2.400000
44882.590 3.415310  -3.374400  0.401000  -2.400000
44882.611 3.415310  -3.374400  0.401000  -2.400000
44882.630 3.415310  -3.374400  0.301000  -2.500000
44882.651 3.415310  -3.374400  0.301000  -2.500000
